year,month,day,hour,P,T,RH,RPH,WD,WV,WV1,WV2
2008,8,28,1,721.8,10.7,90,0,152,4.1,-0.882947572,0.469471603
2008,8,28,2,722.2,10.9,92,0,180,4.1,-1,5.35898E-08
2008,8,28,3,722.2,11.3,90,0,173,4.3,-0.992546145,0.121869395
2008,8,28,4,721.8,10.8,95,0.3,126,6.4,-0.587785222,0.809017016
2008,8,28,5,721.3,10.3,98,0,131,7.2,-0.656059,0.754709606
2008,8,28,6,721.2,10.1,97,0.3,122,4.5,-0.529919233,0.848048115
2008,8,28,7,720.7,10.6,97,0.1,126,4.1,-0.587785222,0.809017016
2008,8,28,8,720.4,10.8,93,0,128,5.2,-0.615661445,0.788010777
2008,8,28,9,720.2,10.3,96,0,102,2.3,-0.207911661,0.978147607
2008,8,28,10,719.5,10,99,0,125,5,-0.573576406,0.819152066
2008,8,28,11,720,9.5,99,0,127,3.6,-0.601814993,0.798635533
2008,8,28,12,720.2,8.6,99,0,120,8,-0.499999969,0.866025422
2008,8,28,13,721,8.4,99,0,126,6.2,-0.587785222,0.809017016
2008,8,28,14,721.1,8.1,99,0,124,8.1,-0.559192873,0.829037593
2008,8,28,15,721.1,8,99,0,107,6.7,-0.292371674,0.956304765
2008,8,28,16,721.1,8.1,99,0,112,6.4,-0.374606562,0.927183867
2008,8,28,17,721,8.4,99,0,101,5.2,-0.190808966,0.981627189
2008,8,28,18,721.1,8.6,99,0,63,3.6,0.453990516,0.891006516
2008,8,28,19,721.2,8.6,99,0.2,75,2.6,0.258819067,0.965925821
2008,8,28,20,720.9,8.2,99,2.3,46,6.8,0.69465838,0.719339791
2008,8,28,21,720.2,5.3,99,0.7,19,13.5,0.945518577,0.325568149
2008,8,28,22,720.1,4.9,99,0.2,21,13.2,0.933580429,0.358367944
2008,8,28,23,720.8,4.7,99,0.4,6,12.7,0.994521896,0.104528461
2008,8,29,0,722.2,4.1,99,0.8,354,5.5,0.994521884,-0.104528568
2008,8,29,1,722.8,3.2,99,1,294,6.5,0.406736563,-0.913545493
2008,8,29,2,723.5,2.5,99,0.5,298,9.3,0.469471484,-0.882947635
2008,8,29,3,723.5,2.6,99,0.4,315,10.3,0.707106715,-0.707106848
2008,8,29,4,723.6,3.3,99,0,331,8.3,0.874619659,-0.484809706
2008,8,29,5,723.3,3.5,99,0.9,313,9.2,0.681998292,-0.731353765
2008,8,29,6,723.2,3.9,99,0.6,351,8.4,0.987688324,-0.156434568
2008,8,29,7,722.8,3.7,80,0,346,12.7,0.970295701,-0.241921996
2008,8,29,8,723.5,5.2,66,0,337,4.6,0.920504814,-0.390731221
2008,8,29,9,723.3,5.1,72,0,344,7,0.961261668,-0.275637454
2008,8,29,10,723.4,5.2,71,0,349,6.1,0.981627164,-0.190809097
2008,8,29,11,723.6,4.7,78,0,357,5.5,0.998629529,-0.052336062
2008,8,29,12,724.6,4.4,82,0,353,7.8,0.992546139,-0.121869448
2008,8,29,13,725.1,4.5,73,0,332,8.5,0.882947546,-0.46947165
2008,8,29,14,725.2,4,84,0,1,11.2,0.999847695,0.017452406
2008,8,29,15,725.7,4.5,73,0,347,11,0.974370042,-0.224951155
2008,8,29,16,725.4,4.9,65,0,4,8.9,0.99756405,0.069756473
2008,8,29,17,725.8,5.5,56,0,315,9.4,0.707106715,-0.707106848
2008,8,29,18,725.7,5.1,66,0,348,7,0.978147579,-0.207911792
2008,8,29,19,725.5,5.5,61,0,292,8.4,0.374606513,-0.927183887
2008,8,29,20,725.5,5.9,52,0,341,6.9,0.945518543,-0.32556825
2008,8,29,21,725.5,5.6,55,0,333,6.8,0.891006479,-0.453990588
2008,8,29,22,725.4,5.5,55,0,344,6.7,0.961261668,-0.275637454
2008,8,29,23,725.7,5.7,57,0,340,6.8,0.939692586,-0.342020238
2008,8,30,0,726,5.4,70,0,284,4.3,0.241921814,-0.970295747
2008,8,30,1,726.2,4.8,92,0,275,5.8,0.087155661,-0.996194705
2008,8,30,2,726.4,5.4,89,0,268,5.8,-0.034899576,-0.999390824
2008,8,30,3,726.5,7.9,73,0,265,4.7,-0.087155821,-0.996194691
2008,8,30,4,726.3,8.5,76,0,285,5.2,0.258818963,-0.965925848
2008,8,30,5,726.1,9.7,64,0,281,5.4,0.190808913,-0.981627199
2008,8,30,6,725.9,10.9,54,0,270,6.8,-8.03847E-08,-1
2008,8,30,7,725.7,10.9,55,0,313,5.8,0.681998292,-0.731353765
2008,8,30,8,725.6,11.8,52,0,277,3.5,0.121869262,-0.992546162
2008,8,30,9,725.4,11.2,55,0,310,6.2,0.642787539,-0.766044502
2008,8,30,10,725.7,10.7,54,0,289,3.8,0.325568073,-0.945518604
2008,8,30,11,725.6,8,60,0,347,4.4,0.974370042,-0.224951155
2008,8,30,12,725.8,5.9,66,0,22,7.7,0.927183857,0.374606587
2008,8,30,13,726.4,4.9,65,0,24,7.9,0.913545461,0.406736637
2008,8,30,14,726.6,4.4,61,0,21,8.1,0.933580429,0.358367944
2008,8,30,15,726.7,5.2,55,0,342,4.3,0.951056485,-0.309017091
2008,8,30,16,726.7,6,58,0,280,4.2,0.173648096,-0.984807767
2008,8,30,17,726.6,6.3,57,0,279,6,0.156434383,-0.987688354
2008,8,30,18,726.3,6.2,59,0,279,5.5,0.156434383,-0.987688354
2008,8,30,19,725.9,5.9,60,0,281,5.1,0.190808913,-0.981627199
2008,8,30,20,725.6,5.5,59,0,273,5.1,0.052335875,-0.998629539
2008,8,30,21,725.5,5.5,56,0,266,5.4,-0.069756553,-0.997564045
2008,8,30,22,725.4,5.8,60,0,233,5.9,-0.601815079,-0.798635468
2008,8,30,23,725.4,5.6,66,0,222,6.5,-0.74314487,-0.669130557
2008,8,31,0,725.5,6,72,0,210,6.1,-0.866025435,-0.499999946
2008,8,31,1,725.8,7.5,70,0,220,3.3,-0.766044485,-0.64278756
2008,8,31,2,726.2,8.7,70,0,241,2.6,-0.484809683,-0.874619672
2008,8,31,3,726.2,10.4,63,0,253,2.2,-0.292371777,-0.956304734
2008,8,31,4,725.9,11.7,57,0,235,2.2,-0.573576494,-0.819152004
2008,8,31,5,725.5,13.1,44,0,260,2.1,-0.173648254,-0.98480774
2008,8,31,6,725.3,13.5,53,0,242,2.8,-0.469471626,-0.882947559
2008,8,31,7,724.9,14.6,52,0,246,1.7,-0.40673671,-0.913545428
2008,8,31,8,724.5,15.2,48,0,49,1.3,0.65605904,0.754709571
2008,8,31,9,724.5,14,50,0,221,2.3,-0.754709623,-0.656058979
2008,8,31,10,724.4,12,72,0,43,1.4,0.73135371,0.681998351
2008,8,31,11,724.3,12.5,57,0,199,1,-0.945518595,-0.325568098
2008,8,31,12,724.5,9.8,65,0,188,2.1,-0.990268077,-0.139173046
2008,8,31,13,724.9,10.1,63,0,199,6,-0.945518595,-0.325568098
2008,8,31,14,724.9,9.4,69,0,201,6,-0.933580448,-0.358367894
2008,8,31,15,724.9,8.8,78,0,201,6.6,-0.933580448,-0.358367894
2008,8,31,16,724.5,9,69,0,199,6.6,-0.945518595,-0.325568098
2008,8,31,17,724.3,9.2,57,0,197,6.1,-0.956304773,-0.292371649
2008,8,31,18,723.9,9.6,43,0,198,6.4,-0.951056535,-0.309016938
2008,8,31,19,723.7,9.2,52,0,193,5.6,-0.974370078,-0.224950998
2008,8,31,20,723.6,9.5,62,0,204,7.6,-0.913545482,-0.406736588
2008,8,31,21,723.6,8.7,79,0,206,7.7,-0.898794073,-0.438371092
2008,8,31,22,723.5,9.2,71,0,200,6.3,-0.939692641,-0.342020087
2008,8,31,23,723.7,9.8,62,0,206,6.3,-0.898794073,-0.438371092
2008,9,1,0,724,11.3,53,0,191,2.3,-0.981627194,-0.19080894
2008,9,1,1,724.1,14.3,42,0,136,1.3,-0.719339772,0.6946584
2008,9,1,2,724.4,14.9,62,0,162,0.6,-0.951056501,0.30901704
2008,9,1,3,724.6,14.8,73,0,76,0.8,0.241921918,0.970295721
2008,9,1,4,724.3,14.6,73,0,54,2.1,0.587785265,0.809016985
2008,9,1,5,723.9,15.4,68,0,37,3.1,0.798635517,0.601815014
2008,9,1,6,723.3,15.2,69,0,65,4.1,0.422618279,0.906307779
2008,9,1,7,723.2,15.2,74,0,69,3.8,0.358367969,0.933580419
2008,9,1,8,722.9,14.5,78,0,63,4,0.453990516,0.891006516
2008,9,1,9,722.5,12.5,86,0,76,3.5,0.241921918,0.970295721
2008,9,1,10,722.4,11.4,91,0,91,2.9,-0.017452379,0.999847696
2008,9,1,11,722.1,9.9,96,0,115,5.1,-0.422618231,0.906307802
2008,9,1,12,722.4,9.3,99,0,76,3.4,0.241921918,0.970295721
2008,9,1,13,723,9.3,80,0,128,7.5,-0.615661445,0.788010777
2008,9,1,14,723.1,9.5,83,0,145,7.5,-0.81915202,0.573576472
2008,9,1,15,722.9,9,78,0,181,5.1,-0.999847696,-0.017452353
2008,9,1,16,722.8,9.3,63,0,187,4.6,-0.992546158,-0.121869288
2008,9,1,17,722.6,9.5,58,0,182,4.4,-0.999390829,-0.034899443
2008,9,1,18,722.1,9.3,56,0,195,5.8,-0.965925841,-0.258818989
2008,9,1,19,722,8.7,62,0,188,4.5,-0.990268077,-0.139173046
2008,9,1,20,721.8,8.7,61,0,182,3.6,-0.999390829,-0.034899443
2008,9,1,21,722,8.1,70,0,178,3.1,-0.999390825,0.03489955
2008,9,1,22,721.8,7.7,84,0,217,6.3,-0.798635549,-0.601814972
2008,9,1,23,722.2,7.2,88,0,214,6.3,-0.829037608,-0.559192851
2008,9,2,0,722.2,6.3,83,0,211,9.5,-0.857167333,-0.515038021
2008,9,2,1,723,5.4,93,0,221,9,-0.754709623,-0.656058979
2008,9,2,2,723.7,4.4,99,0,205,4.8,-0.906307813,-0.422618206
2008,9,2,3,723.5,5.9,82,0,119,4.6,-0.484809589,0.874619724
2008,9,2,4,723.4,4.5,90,0,87,8.4,0.052335982,0.998629533
2008,9,2,5,723.4,4.8,86,0,78,8.5,0.207911714,0.978147596
2008,9,2,6,723.6,4.4,91,0,65,4.3,0.422618279,0.906307779
2008,9,2,7,723.4,4.8,90,0,64,4.6,0.438371164,0.898794038
2008,9,2,8,723.6,4.8,99,0,48,3.4,0.669130617,0.743144816
2008,9,2,9,723.7,5.5,93,0,11,3.7,0.981627184,0.190808992
2008,9,2,10,723.8,5.7,93,0,11,2.9,0.981627184,0.190808992
2008,9,2,11,724,4.9,93,0,310,2.3,0.642787539,-0.766044502
2008,9,2,12,723.7,5.3,83,0,291,5.5,0.358367869,-0.933580458
2008,9,2,13,724.4,5.1,84,0,286,7.1,0.275637274,-0.961261719
2008,9,2,14,724.8,5,85,0,273,8.9,0.052335875,-0.998629539
2008,9,2,15,724.7,4.6,89,0,278,9.2,0.139173019,-0.99026808
2008,9,2,16,724.8,4.6,80,0,294,8.9,0.406736563,-0.913545493
2008,9,2,17,724.6,4.5,77,0,294,9.5,0.406736563,-0.913545493
2008,9,2,18,724.3,6.3,54,0,314,9.3,0.694658303,-0.719339865
2008,9,2,19,724.3,5.3,62,0,296,9.3,0.438371068,-0.898794085
2008,9,2,20,724.3,5.3,68,0,302,9.1,0.529919188,-0.848048144
2008,9,2,21,724.3,5.4,70,0,295,10.1,0.422618182,-0.906307824
2008,9,2,22,724.5,5.5,68,0,289,8.5,0.325568073,-0.945518604
2008,9,2,23,724.6,6.3,65,0,286,7.7,0.275637274,-0.961261719
2008,9,3,0,725.1,7.7,64,0,279,5.7,0.156434383,-0.987688354
2008,9,3,1,725.2,9.7,62,0,279,5.2,0.156434383,-0.987688354
2008,9,3,2,725.4,10.7,54,0,273,3.5,0.052335875,-0.998629539
2008,9,3,3,725.4,12.3,54,0,311,1.6,0.656058959,-0.754709641
2008,9,3,4,725.1,12.7,52,0,282,4,0.207911609,-0.978147618
2008,9,3,5,724.8,12.9,41,0,250,3.2,-0.342020213,-0.939692595
2008,9,3,6,724.7,13.5,40,0,256,3.1,-0.24192197,-0.970295708
2008,9,3,7,724.2,14.4,39,0,258,2,-0.207911766,-0.978147585
2008,9,3,8,724,14.9,38,0,270,2.2,-8.03847E-08,-1
2008,9,3,9,724.1,11.8,48,0,40,3,0.766044451,0.642787601
2008,9,3,10,723.9,10.8,57,0,62,2.3,0.469471579,0.882947584
2008,9,3,11,724.1,10.5,56,0,87,1.7,0.052335982,0.998629533
2008,9,3,12,724.4,10.6,54,0,220,3.3,-0.766044485,-0.64278756
2008,9,3,13,724.9,9.8,74,0,208,4.9,-0.882947622,-0.469471508
2008,9,3,14,725.4,9.4,75,0,213,5.8,-0.838670602,-0.544638982
2008,9,3,15,725.4,8.6,81,0,209,7.4,-0.874619737,-0.484809566
2008,9,3,16,725.3,8.5,80,0,205,6.8,-0.906307813,-0.422618206
2008,9,3,17,724.9,8.5,68,0,219,6.2,-0.777146002,-0.62932034
2008,9,3,18,724.8,8.7,44,0,215,9.4,-0.819152081,-0.573576384
2008,9,3,19,724.6,8.4,59,0,213,8.7,-0.838670602,-0.544638982
2008,9,3,20,724.4,8.2,64,0,216,9.5,-0.809017032,-0.5877852
2008,9,3,21,724.4,8.1,74,0,216,8.8,-0.809017032,-0.5877852
2008,9,3,22,724.5,8.9,70,0,224,7.9,-0.719339847,-0.694658322
2008,9,3,23,724.6,9.2,72,0,229,6.9,-0.65605908,-0.754709535
2008,9,4,0,724.7,9.6,73,0,214,6.8,-0.829037608,-0.559192851
2008,9,4,1,725.1,10.6,69,0,212,5.1,-0.84804813,-0.529919211
2008,9,4,2,725.4,11.2,69,0,224,5,-0.719339847,-0.694658322
2008,9,4,3,725.7,12.3,66,0,225,4.5,-0.707106829,-0.707106734
2008,9,4,4,725.4,13.3,63,0,213,4.5,-0.838670602,-0.544638982
2008,9,4,5,725.1,14.2,50,0,245,3.7,-0.422618328,-0.906307756
2008,9,4,6,725,15.4,47,0,260,2.9,-0.173648254,-0.98480774
2008,9,4,7,724.4,15.6,46,0,250,3.9,-0.342020213,-0.939692595
2008,9,4,8,724,16,45,0,255,3.3,-0.258819118,-0.965925807
2008,9,4,9,723.8,14.7,48,0,265,3.5,-0.087155821,-0.996194691
2008,9,4,10,723.9,13.9,49,0,236,4.3,-0.559192962,-0.829037533
2008,9,4,11,724,13.6,31,0,274,3.6,0.069756392,-0.997564056
2008,9,4,12,724.4,11.8,31,0,302,3.7,0.529919188,-0.848048144
2008,9,4,13,725,11.6,63,0,172,2,-0.990268062,0.139173152
2008,9,4,14,725.2,11.1,71,0,188,4,-0.990268077,-0.139173046
2008,9,4,15,725.3,11,71,0,195,2.6,-0.965925841,-0.258818989
2008,9,4,16,725.2,10.1,77,0,211,4.3,-0.857167333,-0.515038021
2008,9,4,17,724.9,9.4,74,0,219,5.6,-0.777146002,-0.62932034
2008,9,4,18,724.6,8.8,84,0,217,5.6,-0.798635549,-0.601814972
2008,9,4,19,724.4,8.9,80,0,210,4.8,-0.866025435,-0.499999946
2008,9,4,20,724.2,9,77,0,216,5.2,-0.809017032,-0.5877852
2008,9,4,21,724,9.4,70,0,218,6.5,-0.788010794,-0.615661424
2008,9,4,22,723.9,9.5,67,0,216,7.1,-0.809017032,-0.5877852
2008,9,4,23,724.2,10.2,58,0,218,6.9,-0.788010794,-0.615661424
2008,9,5,0,724.7,11.2,52,0,206,4.9,-0.898794073,-0.438371092
2008,9,5,1,725.1,12.6,50,0,199,3.8,-0.945518595,-0.325568098
2008,9,5,2,725.6,13.4,55,0,203,3.1,-0.920504877,-0.390731073
2008,9,5,3,725.6,13.7,55,0,240,2.7,-0.500000062,-0.866025368
2008,9,5,4,725.2,15.2,43,0,228,4.6,-0.669130657,-0.74314478
2008,9,5,5,724.8,16.6,43,0,224,3.3,-0.719339847,-0.694658322
2008,9,5,6,724.5,17,38,0,228,5.1,-0.669130657,-0.74314478
2008,9,5,7,724.1,17.2,37,0,225,5.3,-0.707106829,-0.707106734
2008,9,5,8,723.7,17.1,40,0,208,5.1,-0.882947622,-0.469471508
2008,9,5,9,723.5,17.5,39,0,214,3.2,-0.829037608,-0.559192851
2008,9,5,10,723.6,16.1,45,0,208,3.2,-0.882947622,-0.469471508
2008,9,5,11,723.8,13.7,46,0,207,2.5,-0.891006552,-0.453990445
2008,9,5,12,723.8,11.7,57,0,186,3,-0.994521901,-0.104528408
2008,9,5,13,724.1,11,58,0,194,4.7,-0.97029574,-0.24192184
2008,9,5,14,724.3,10.8,63,0,203,6.3,-0.920504877,-0.390731073
2008,9,5,15,724.2,10.4,65,0,211,6.4,-0.857167333,-0.515038021
2008,9,5,16,724,10.2,57,0,204,7.3,-0.913545482,-0.406736588
2008,9,5,17,723.9,9.9,49,0,208,7.4,-0.882947622,-0.469471508
2008,9,5,18,723.5,9.8,46,0,215,9.9,-0.819152081,-0.573576384
2008,9,5,19,723.6,9.5,48,0,218,7.8,-0.788010794,-0.615661424
2008,9,5,20,723.5,9.6,42,0,215,8,-0.819152081,-0.573576384
2008,9,5,21,723.1,9.6,40,0,205,6.9,-0.906307813,-0.422618206
2008,9,5,22,723.3,9.6,34,0,203,6.7,-0.920504877,-0.390731073
2008,9,5,23,723.3,9.5,41,0,194,5.2,-0.97029574,-0.24192184
2008,9,6,0,723.6,10,46,0,192,8,-0.978147613,-0.207911635
2008,9,6,1,723.5,10.9,43,0,193,6.8,-0.974370078,-0.224950998
2008,9,6,2,723.4,10.9,54,0,145,8.3,-0.81915202,0.573576472
2008,9,6,3,723.2,11.8,59,0,136,7,-0.719339772,0.6946584
2008,9,6,4,723,10.7,74,0,115,7,-0.422618231,0.906307802
2008,9,6,5,722.6,10.1,69,0,122,7.5,-0.529919233,0.848048115
2008,9,6,6,722.5,9.3,77,0,103,5.9,-0.224951024,0.974370072
2008,9,6,7,722.3,9.5,78,0,117,6.9,-0.453990469,0.89100654
2008,9,6,8,722.1,9.2,82,0,113,7.1,-0.390731098,0.920504867
2008,9,6,9,722.4,9,85,0,123,7.7,-0.544639004,0.838670588
2008,9,6,10,722.7,8.3,97,0.5,126,9.5,-0.587785222,0.809017016
2008,9,6,11,723.2,8.2,99,0.3,151,6.2,-0.874619685,0.48480966
2008,9,6,12,723.5,8.1,99,2.4,144,7.4,-0.809016969,0.587785287
2008,9,6,13,724.1,7.6,99,1.3,131,7.1,-0.656059,0.754709606
2008,9,6,14,724.1,7,99,1.6,130,6.5,-0.64278758,0.766044468
2008,9,6,15,724,7.3,99,0.6,157,5.8,-0.920504835,0.390731172
2008,9,6,16,723.9,7.6,99,0.4,165,5.6,-0.965925814,0.258819093
2008,9,6,17,723.8,7.8,99,0.3,208,3.5,-0.882947622,-0.469471508
2008,9,6,18,723.7,8.3,99,1.4,228,6.2,-0.669130657,-0.74314478
2008,9,6,19,723.5,8.5,99,0.9,228,5.9,-0.669130657,-0.74314478
2008,9,6,20,723.5,8.6,99,0.5,226,5.3,-0.694658419,-0.719339754
2008,9,6,21,723.5,8.5,99,1.6,222,5.6,-0.74314487,-0.669130557
2008,9,6,22,723.8,8.5,99,1.6,229,5.2,-0.65605908,-0.754709535
2008,9,6,23,723.8,8.3,99,1.2,215,5.8,-0.819152081,-0.573576384
2008,9,7,0,724,8.2,99,0.2,219,6.7,-0.777146002,-0.62932034
2008,9,7,1,724.1,8.1,99,0.3,216,5.8,-0.809017032,-0.5877852
2008,9,7,2,724.5,8.1,99,0,217,5.4,-0.798635549,-0.601814972
2008,9,7,3,724.6,8.4,99,0,208,4.1,-0.882947622,-0.469471508
2008,9,7,4,724.4,8.9,99,0.1,204,4.1,-0.913545482,-0.406736588
2008,9,7,5,724.1,8.8,99,0,204,4.7,-0.913545482,-0.406736588
2008,9,7,6,723.7,9.6,99,0,196,4.1,-0.961261712,-0.2756373
2008,9,7,7,723.5,9.9,99,0,134,4.9,-0.694658342,0.719339828
2008,9,7,8,723.3,9.3,99,0,126,6.7,-0.587785222,0.809017016
2008,9,7,9,723.3,9.4,99,0,127,8.4,-0.601814993,0.798635533
2008,9,7,10,723.2,9.4,99,0.1,129,9.1,-0.629320361,0.777145986
2008,9,7,11,723.3,9.4,99,0.4,131,9.3,-0.656059,0.754709606
2008,9,7,12,723.7,9.4,99,0.2,146,10.7,-0.829037548,0.55919294
2008,9,7,13,724.6,9.5,99,0.3,149,6.9,-0.857167278,0.515038113
2008,9,7,14,724.6,9.3,99,0.4,148,8,-0.848048073,0.529919302
2008,9,7,15,724.6,9.3,99,0,152,7.4,-0.882947572,0.469471603
2008,9,7,16,724.5,9.3,99,0,155,7.3,-0.906307768,0.422618304
2008,9,7,17,724.5,9.5,99,0,153,8.9,-0.891006504,0.45399054
2008,9,7,18,724.5,9.5,99,0,154,8.1,-0.898794026,0.438371188
2008,9,7,19,724.1,9.6,99,0.2,179,6.2,-0.999847694,0.01745246
2008,9,7,20,724,9.6,99,0,171,6.3,-0.987688333,0.156434515
2008,9,7,21,723.9,9.6,99,0.2,156,6.2,-0.913545439,0.406736686
2008,9,7,22,723.9,9.7,99,0.3,164,4.8,-0.961261682,0.275637403
2008,9,7,23,724.2,9.6,99,1.7,166,5.3,-0.970295714,0.241921944
2008,9,8,0,724.5,9.8,99,1.1,164,4.7,-0.961261682,0.275637403
2008,9,8,1,724.9,9.8,99,2.5,176,3.4,-0.997564047,0.069756526
2008,9,8,2,725.2,10,99,0.3,182,4.2,-0.999390829,-0.034899443
2008,9,8,3,725.6,10,99,0.1,132,2.7,-0.669130577,0.743144852
2008,9,8,4,724.8,9,99,1.4,120,6.3,-0.499999969,0.866025422
2008,9,8,5,724.5,6.7,99,6.5,111,5.7,-0.358367919,0.933580438
2008,9,8,6,724.4,6,99,5.6,74,6.1,0.275637377,0.96126169
2008,9,8,7,723.9,6.1,99,6.7,14,6.9,0.970295727,0.241921892
2008,9,8,8,723.9,6.4,99,2.5,16,7.8,0.961261697,0.275637351
2008,9,8,9,724.1,6.5,99,1.1,14,7.2,0.970295727,0.241921892
2008,9,8,10,724.3,6.7,99,1.4,6,5.2,0.994521896,0.104528461
2008,9,8,11,724.6,6.8,99,1.6,12,4,0.978147601,0.207911687
2008,9,8,12,724.9,6.5,99,0.6,4,4.5,0.99756405,0.069756473
2008,9,8,13,725.6,7,99,0,311,4.1,0.656058959,-0.754709641
2008,9,8,14,725.6,7.2,99,0,19,4.9,0.945518577,0.325568149
2008,9,8,15,725.3,7.2,99,0,44,3.6,0.719339809,0.694658361
2008,9,8,16,725.1,7.5,97,0,95,2.2,-0.087155715,0.996194701
2008,9,8,17,724.8,7.5,98,0,187,1.6,-0.992546158,-0.121869288
2008,9,8,18,724.7,8,99,0,204,1.9,-0.913545482,-0.406736588
2008,9,8,19,724.7,7.7,99,0,228,3.5,-0.669130657,-0.74314478
2008,9,8,20,724.4,7.7,99,0.2,287,2.4,0.292371623,-0.956304781
2008,9,8,21,724,7.2,99,0.9,10,4.4,0.984807754,0.173648175
2008,9,8,22,723.9,6.4,99,0.6,36,5.1,0.809017001,0.587785244
2008,9,8,23,724.1,5,99,0.8,52,6.2,0.615661488,0.788010744
2008,9,9,0,724.2,3.2,99,0.1,37,8.5,0.798635517,0.601815014
2008,9,9,1,724.2,1.9,97,0.4,25,9.9,0.90630779,0.422618255
2008,9,9,2,724.7,2.9,99,1.4,33,9.5,0.838670573,0.544639027
2008,9,9,3,724.7,4,99,2,16,9.5,0.961261697,0.275637351
2008,9,9,4,724.6,4.5,99,0.8,40,7.1,0.766044451,0.642787601
2008,9,9,5,724.7,2.4,99,2.4,8,10.9,0.990268069,0.139173099
2008,9,9,6,724.7,3.2,99,0.7,1,10.7,0.999847695,0.017452406
2008,9,9,7,724.4,3.1,99,0.1,356,13,0.997564043,-0.069756579
2008,9,9,8,725.2,3.2,99,0.5,17,6.5,0.956304757,0.2923717
2008,9,9,9,725.5,2.1,99,1.6,16,9.9,0.961261697,0.275637351
2008,9,9,10,726.2,1.9,99,0.9,29,7.5,0.874619711,0.484809613
2008,9,9,11,726.2,1.5,99,0.6,21,14.1,0.933580429,0.358367944
2008,9,9,12,726.5,1.5,99,0.3,15,15.4,0.965925827,0.258819041
2008,9,9,13,727.6,1.5,99,0.6,14,9.8,0.970295727,0.241921892
2008,9,9,14,728.2,1.3,99,0,360,5.8,1,-1.0718E-07
2008,9,9,15,728.1,1.5,99,0,321,3.4,0.777145901,-0.629320465
2008,9,9,16,727.9,2.2,94,0,294,6.6,0.406736563,-0.913545493
2008,9,9,17,727.6,2.5,92,0,287,7.4,0.292371623,-0.956304781
2008,9,9,18,727.2,2.2,93,0,312,5,0.669130537,-0.743144888
2008,9,9,19,727.5,1.6,96,0,308,5.3,0.615661403,-0.78801081
2008,9,9,20,727.2,1.8,95,0,322,3.4,0.788010695,-0.615661551
2008,9,9,21,727.5,2.5,79,0,335,3.4,0.906307745,-0.422618352
2008,9,9,22,727.7,2.5,72,0,325,4.2,0.819151989,-0.573576516
2008,9,9,23,727.7,3.3,60,0,351,6.6,0.987688324,-0.156434568
2008,9,10,0,727.9,4.4,50,0,353,6.4,0.992546139,-0.121869448
2008,9,10,1,728.1,6.8,48,0,6,4.2,0.994521896,0.104528461
2008,9,10,2,728.7,8.4,63,0,297,1,0.453990421,-0.891006564
2008,9,10,3,728.8,9.9,64,0,30,1.2,0.866025408,0.499999992
2008,9,10,4,728.5,10,62,0,62,1.8,0.469471579,0.882947584
2008,9,10,5,728.1,10.5,52,0,14,2.9,0.970295727,0.241921892
2008,9,10,6,727.9,11.3,57,0,23,2.4,0.920504856,0.390731122
2008,9,10,7,727.8,12.4,54,0,359,2.6,0.999847693,-0.017452513
2008,9,10,8,727.3,11.8,57,0,25,2.6,0.90630779,0.422618255
2008,9,10,9,727.2,11,57,0,32,3.8,0.848048101,0.529919256
2008,9,10,10,726.9,9.6,60,0,46,3.9,0.69465838,0.719339791
2008,9,10,11,726.9,6.9,67,0,38,4.2,0.788010761,0.615661466
2008,9,10,12,727.1,5.6,66,0,43,6.4,0.73135371,0.681998351
2008,9,10,13,727.4,5,74,0,50,6,0.642787621,0.766044434
2008,9,10,14,727.7,4.7,77,0,15,5.2,0.965925827,0.258819041
2008,9,10,15,727.9,6.1,48,0,299,2.8,0.484809542,-0.87461975
2008,9,10,16,727.8,6,56,0,280,2.3,0.173648096,-0.984807767
2008,9,10,17,727.7,5.9,75,0,296,1.5,0.438371068,-0.898794085
2008,9,10,18,727.4,6.4,52,0,355,3.6,0.996194689,-0.087155848
2008,9,10,19,727.2,6.5,59,0,5,2.7,0.996194698,0.087155741
2008,9,10,20,726.9,6.6,46,0,11,3.9,0.981627184,0.190808992
2008,9,10,21,726.5,6.5,48,0,34,5.1,0.829037578,0.559192895
2008,9,10,22,726,6.4,53,0,44,9,0.719339809,0.694658361
2008,9,10,23,726.4,5.7,55,0,41,7.3,0.754709588,0.65605902
2008,9,11,0,726.8,7.1,66,0,36,5.5,0.809017001,0.587785244
2008,9,11,1,726.8,8.2,64,0,49,5.5,0.65605904,0.754709571
2008,9,11,2,726.9,10.3,58,0,45,5,0.707106791,0.707106772
2008,9,11,3,727.2,11,56,0,37,3.1,0.798635517,0.601815014
2008,9,11,4,726.6,9.7,59,0,53,3.7,0.601815036,0.798635501
2008,9,11,5,726.5,10.3,62,0,30,1.2,0.866025408,0.499999992
2008,9,11,6,726.3,9.8,85,0,275,1.1,0.087155661,-0.996194705
2008,9,11,7,725.8,10.5,82,0,278,0.5,0.139173019,-0.99026808
2008,9,11,8,725.5,10.9,83,0,266,1.4,-0.069756553,-0.997564045
2008,9,11,9,725.3,10.5,86,0,295,1.4,0.422618182,-0.906307824
2008,9,11,10,725.3,9.5,90,0,321,1.3,0.777145901,-0.629320465
2008,9,11,11,725.1,8.6,93,0,174,1.2,-0.99452189,0.104528515
2008,9,11,12,725.2,7.5,88,0,60,1.4,0.500000015,0.866025395
2008,9,11,13,725.9,7,91,0,19,1.4,0.945518577,0.325568149
